演员,平均分,部数
茅威涛,8.45,2
杨涵斌,8.45,4
朱陆豪,8.45,2
张可佳,8.45,2
刘冠廷,8.44,5
郭霄珍,8.42,4
毛微,8.4,1
王小帅,8.4,1
王子今,8.4,1
戴博,8.4,1
唐小然,8.4,1
吴启楠,8.4,1
李木子,8.4,1
吴永波,8.4,1
张秀岩,8.4,1
松浦敬之,8.4,1
陈渝中,8.4,1
陈肇群,8.4,1
王夫棠,8.4,1
万济民,8.4,1
柳洋,8.4,1
慎广兰,8.4,1
张巨明,8.4,1
赵之连,8.4,1
福莱德,8.4,1
宋福森,8.4,1
何嘉仪,8.4,1
马魁,8.4,1
沈洁,8.4,1
关海龙,8.4,1
李梦恬,8.4,1
曲浩天,8.4,1
邢凯,8.4,1
史晓僮,8.4,1
朱晨迪,8.4,1
姚力烨,8.4,1
高正,8.4,1
鲁佳妮,8.4,1
江沂宸,8.4,3
王霓,8.4,1
穆静,8.4,1
田雨晴,8.4,1
郭平,8.4,1
刘艳臣,8.4,1
叶仲寅,8.4,1
田春奎,8.4,1
高兴建,8.4,1
朱玲,8.4,1
邓翔宇,8.4,1
王兰英,8.4,1
程学斌,8.4,1
张亚男,8.4,1
黄家德,8.4,1
郑军,8.4,1
张辛元,8.4,1
张章,8.4,1
石晨,8.4,1
周桂云,8.4,1
万丽伟,8.4,1
龚朝,8.4,1
林默予,8.4,2
傅勇凡,8.4,2
马兰,8.4,2
韩军,8.4,2
何雨虹,8.4,1
贾宏伟,8.4,1
周丽华,8.4,1
程武,8.4,1
李海涛,8.4,1
张胤哲,8.4,1
张琛,8.4,2
潘兴源,8.4,2
陆亚鹏,8.4,1
刘婷,8.4,1
乔雪凤,8.4,1
高国华,8.4,1
杨彤,8.4,1
钱惠丽,8.4,1
宋玉红,8.4,1
全奕丞,8.4,1
George ricketts,8.4,1
侯静萱,8.4,1
王鹏,8.4,1
张乐天,8.4,1
林悦章,8.4,2
王广智,8.4,1
张瞳,8.4,3
贺祝平,8.4,1
张颂文,8.4,2
王朝,8.4,1
法塔霍娃·奥列夏·阿列克桑德罗芙娜,8.4,1
田景山,8.4,1
吴阳,8.4,1
_承翰,8.4,1
皓皓,8.4,1
韩占勇,8.4,1
Wongboonmark Phanukorn,8.4,1
Burnett Frances Aisika,8.4,1
李昕芮,8.4,1
姜雯雯,8.4,1
蔡丽萍,8.4,1
谢雨薇,8.4,1
陈诗欣,8.4,1
米乐,8.4,1
刘翰秦,8.4,1
黎_懿,8.4,1
_丹,8.4,1
卢彦泽,8.4,2
范少勋,8.4,2
施柏宇,8.4,2
陈凯怡,8.4,1
刘家聪,8.4,1
__善,8.4,1
潘洁,8.4,1
方家_,8.4,1
胡卓希,8.4,1
卢大伟,8.4,1
朱_,8.4,1
杜平,8.4,1
马笑英,8.4,1
林国雄,8.4,1
常景如,8.4,5
王媛可 Yuanke Wang,8.4,1
罗情怡,8.4,1
王留胜,8.4,2
刘袖杰,8.4,1
李世玺,8.4,1
姚兵友,8.4,1
杨晓雯,8.4,1
李宝利,8.4,1
金毅,8.4,1
樊韵儿,8.4,1
赵艺涵,8.4,1
张妙,8.4,1
辛凯,8.4,1
吴海燕,8.4,1
黄彦麟,8.4,1
王振利,8.4,1
吉克杰拉,8.4,1
汪芦云,8.4,1
孙晨,8.4,1
罗曼君,8.4,1
徐韬,8.4,1
卢超凡,8.4,2
林在陪,8.4,1
邓安宁,8.4,1
健子,8.4,1
张扬,8.4,1
徐郭紫杉,8.4,1
于子健,8.4,1
张正元,8.4,1
张梦星,8.4,1
王笑龙,8.4,1
许丕一,8.4,1
Praihirun Marttra,8.4,1
lsabeL,8.4,1
林建明,8.4,3
亚历山大·巴甫洛夫,8.4,1
林玉佳,8.4,1
刘自强,8.4,1
Randell,8.4,1
欧阳莎菲,8.4,4
冯凡,8.4,1
张希才,8.4,1
郝超,8.4,1
徐玉峰,8.4,1
邓宁 Ning Deng,8.4,1
王晓莎莎,8.4,1
石俊辉,8.4,1
郝教勇,8.4,1
赵瑞,8.4,1
李巍,8.4,1
啜二勇,8.37,3
宋忆宁,8.37,3
朱旭,8.36,8
吕毅,8.35,2
麦芷谊,8.35,2
朱子墨,8.35,2
周慧娟,8.35,2
戈治均,8.35,6
夏光莉,8.35,2
邓碧云,8.35,2
陈剑云,8.35,2
石中玉,8.35,2
王继世,8.35,2
庄欣玲,8.35,2
村里,8.35,2
赵志君,8.35,4
余彬,8.35,2
袁媛,8.35,2
彭蓝,8.35,2
杜建桥,8.35,2
刘晓莉,8.35,2
李晔,8.35,2
余爱民,8.35,2
叶恺文,8.35,2
林海峰,8.35,2
乔治,8.35,2
陈桂芬,8.35,2
郭伟亮,8.35,2
丁强,8.34,5
奇梦石,8.33,3
白石千,8.33,3
马敏儿,8.33,4
江常辉,8.32,4
王宗尧,8.32,5
肖云飞,8.3,1
魏兵,8.3,1
常小菱,8.3,1
刘婉婷,8.3,1
危颖,8.3,1
游凌舒,8.3,1
黄力,8.3,1
何瑜,8.3,1
慕菁,8.3,1
元武,8.3,1
耿胜凯,8.3,1
腾宝才,8.3,1
元_,8.3,1
戴金正,8.3,1
江倩宁,8.3,1
_善_,8.3,1
_敏斌,8.3,1
杨本旺,8.3,1
袁弥明,8.3,1
刘冠霖,8.3,2
努尔比亚,8.3,1
刁海明,8.3,2
马向阳,8.3,1
汪建民,8.3,3
李家耀,8.3,2
于同云,8.3,1
孙连久,8.3,1
张佳佳,8.3,1
刘淑英,8.3,1
常哲涛,8.3,1
李杰,8.3,1
崔健,8.3,1
薛立_,8.3,1
许素莹,8.3,1
陈果,8.3,1
石志杰,8.3,1
楚宏伟,8.3,1
_康妮,8.3,1
包云飞,8.3,1
郑有国,8.3,1
梁淑卿,8.3,1
缪骞人,8.3,1
张笑君 Xiaojun Zhang,8.3,1
马国华,8.3,1
张跃刚,8.3,1
毛源,8.3,1
张寒,8.3,1
沈鱼,8.3,1
陈美玲,8.3,1
刘香萍,8.3,1
伦志文,8.3,1
史政涵,8.3,1
赵雄,8.3,1
宗晶,8.3,1
范舒然,8.3,1
李路,8.3,1
张艺丹,8.3,1
郑正,8.3,1
罗志强,8.3,1
薛晓帆,8.3,1
梁曼仪,8.3,1
赵文春,8.3,1
__力,8.3,1
_宇琛,8.3,1
_祖曼,8.3,1
张世民,8.3,1
朱宏,8.3,1
诺明骅日,8.3,1
袁茵,8.3,1
贾米娜,8.3,1
陈子聪,8.3,1
左诗蓓,8.3,1
高建化,8.3,1
孙继红,8.3,1
梁汉成,8.3,1
俞家伦,8.3,1
张力,8.3,1
亚飞,8.3,1
赵晓飞,8.3,1
黄雪儿,8.3,1
巩金国,8.3,1
柳田,8.3,1
朱国瑜,8.3,1
金玟,8.3,1
马雯,8.3,1
袁岳,8.3,1
松峰莉璃,8.3,2
燕树强,8.3,1
鲍容,8.3,1
李云娟,8.3,1
杜振清,8.3,1
白德彰,8.3,1
张思远,8.3,1
李文强,8.3,1
王嘉瑜,8.3,1
丛魏,8.3,1
刘同,8.3,1
史建明,8.3,1
霍兴宝,8.3,1
邓_玲,8.3,1
李书豪,8.3,1
袁愿,8.3,1
李义,8.3,1
盖琛雨,8.3,1
戴琪华,8.3,1
张诚航,8.3,1
罗中强,8.3,1
王宪法,8.3,1
赵改_,8.3,1
仲星火,8.3,2
曹洪,8.3,1
朱维民,8.3,1
胡林,8.3,1
廖子妤,8.3,1
徐宁,8.3,1
彭__,8.3,1
黄翠仪,8.3,1
金春,8.3,1
陈光辉,8.3,1
叶华,8.3,1
袁军,8.3,1
陈句,8.3,1
陆弈静,8.3,1
霍娟,8.3,1
刘珂,8.3,1
方志驹,8.3,1
梁皓恩,8.3,1
赵敏,8.3,1
丁俊龙,8.3,1
何慕_,8.3,1
廖慧珍,8.3,1
颜子菲,8.3,1
盛凡,8.3,1
邱梓童,8.3,1
菁玮,8.3,1
林闻恩,8.3,1
李彩宁,8.3,1
_依彤,8.3,1
陈旭鹏,8.3,1
_蕊霖,8.3,1
_佩芝,8.3,1
仲奕卉,8.3,1
孟宪国,8.3,1
仲奕如,8.3,1
毛凡,8.3,1
张德超,8.3,1
王国华,8.3,1
韩志华,8.3,1
刘佳星,8.3,1
赵辉,8.3,1
刘高丽,8.3,1
_曼玉,8.3,1
于军峰,8.3,1
周凯,8.3,1
周竹梅,8.3,1
覃恩美,8.3,1
刘云明,8.3,1
胡向真,8.3,1
蔡永健,8.3,1
腾汝俊,8.3,1
洪亘,8.3,1
江以桢,8.3,1
马晓明,8.3,1
林莉,8.3,1
李昱霄,8.3,1
洪晟文,8.3,1
陈智彬,8.3,1
唐莎莎,8.3,1
陈春,8.3,1
靳雁,8.3,1
卜冠今,8.3,1
王允,8.3,1
夏正兴,8.3,1
吕鹏,8.3,1
周卫星,8.3,1
高丽红,8.3,1
夏阳阳,8.3,1
蒋国印,8.3,2
洪议_,8.3,1
张书维,8.3,1
刘林,8.3,1
侯晴子梓,8.3,1
陈韦辰,8.3,3
路羽,8.3,2
吴瑞淞,8.3,1
许庭瑜,8.3,1
蒋袁娅蓉,8.3,1
王星玮,8.3,1
彭志东,8.3,2
胡蓉蓉,8.3,1
周逵,8.3,1
刘柏希,8.3,2
北村丰晴,8.3,1
刘辛格,8.3,2
彭勃,8.3,1
张晓磊,8.3,1
吕仲芸,8.3,1
罗启_,8.3,1
欧阳彬,8.3,1
周维钰,8.3,1
黄远,8.3,1
萧昊祥,8.3,1
李慧慧,8.3,1
候炳莹,8.3,1
丁梅卿,8.3,1
黄仲裕,8.3,1
陈威廷,8.3,1
邱木翰,8.3,1
谢雨芝,8.3,1
Peter,8.3,1
滕汝俊,8.3,1
张礼驿,8.3,1
哈孝远,8.3,1
王韵茹,8.3,1
何川,8.3,1
曲晓璐,8.3,1
许多,8.3,1
张晋维,8.3,1
梁志玮,8.3,1
潘振德,8.3,1
郭建昌,8.3,1
李亚明,8.3,2
杨新洲,8.3,1
吕姗,8.3,1
于悦,8.3,1
胡涛,8.3,1
翁雅菁,8.3,1
徐涛,8.3,1
董伟,8.3,2
吴珊珊,8.3,1
张巍,8.3,2
游龙,8.3,2
穆宁,8.3,2
耿强,8.3,1
安哲,8.3,1
水王是煞笔,8.3,2
白小樱,8.3,1
蔡悦,8.3,1
徐成峰,8.3,2
白润音,8.3,1
刘铁钢,8.3,1
杨东,8.3,2
楚湘云,8.3,2
艾洋,8.3,2
爱莎,8.3,1
赵劲,8.3,1
徐小恪,8.3,1
纪帅,8.3,1
倪妮,8.3,1
赵金鼎,8.3,1
许军本,8.3,1
曾威豪,8.3,2
王慧源,8.3,1
高战,8.3,1
朱景隆,8.3,2
罗德元,8.3,3
崔智刚,8.3,1
王世元,8.3,1
胡涂,8.3,1
葛优,8.27,7
王羊,8.27,3
蓝天野,8.27,4
柳明明,8.27,3
邵晓薇,8.25,2
张玉,8.25,2
任冶湘,8.25,2
谭少瑛,8.25,4
乔奇,8.25,2
黎芷珊,8.25,2
吴芮甄,8.25,2
黄采仪,8.25,2
李梅,8.25,2
余小雪,8.25,2
于哲,8.25,2
黄心美,8.25,2
孟瑾,8.25,2
于菲,8.25,2
韩夫一,8.25,4
曲献平,8.25,2
卢伟强,8.25,2
李如平,8.25,2
张大镛,8.25,2
陈羽凡,8.25,2
赵晖,8.25,2
徐少华,8.25,6
李京,8.25,2
柏杉,8.25,2
刘德一,8.24,5
吴朋奉,8.23,3
叶佩雯,8.23,3
金丰,8.23,3
景黛音,8.23,4
郑柏麟,8.23,3
陈剑月,8.22,5
马志翔,8.22,6
李长青,8.2,1
赵晨虹,8.2,1
刘修甫,8.2,1
康威,8.2,1
雷汉,8.2,7
凌心妤,8.2,1
张伟娜,8.2,1
徐娅,8.2,2
张月,8.2,3
吴春海,8.2,1
陈文山,8.2,1
刘子铨,8.2,1
徐灏翔,8.2,2
滕汝骏,8.2,2
郝金燕,8.2,1
屠如英,8.2,1
张宗善,8.2,1
陈跃虎,8.2,1
刘小翠,8.2,2
刘俊山,8.2,1
罗振华,8.2,1
王毓琴,8.2,1
陈孟琪,8.2,1
纽承泽,8.2,1
寇家瑞,8.2,2
艾摩尔,8.2,1
王净,8.2,1
周世宗,8.2,1
李彦播,8.2,1
糖糖,8.2,1
马国贤,8.2,1
王国荣,8.2,1
魏如萱,8.2,1
王渝屏,8.2,1
杨承云,8.2,1
谭维亚,8.2,1
王诗蒙,8.2,1
宿福田,8.2,1
刘长鸣,8.2,1
刘　钧,8.2,1
张宝庆,8.2,1
王　挺,8.2,1
赵　芮,8.2,1
许江宁,8.2,1
郑保国,8.2,1
邹思扬,8.2,1
何淼,8.2,1
李斯琦,8.2,1
李瀚均,8.2,1
于健,8.2,1
王凡,8.2,1
谷丰,8.2,1
容尔甲,8.2,1
任溯,8.2,1
安宇,8.2,1
素珠,8.2,1
蔡佳虹,8.2,1
林翠,8.2,1
冯巩,8.2,2
陈颖映,8.2,1
张慧志,8.2,1
邓晓鸥,8.2,1
关毅,8.2,1
童晓梅,8.2,2
彭光荣,8.2,1
马进文,8.2,1
王渝萱,8.2,1
马晓宁,8.2,1
陈以文,8.2,1
林鼎轩,8.2,1
李宇彤,8.2,1
吴兆弦,8.2,1
林焕钧,8.2,1
钟政均,8.2,1
阎成诚,8.2,1
戴立忍,8.2,1
伍佰,8.2,1
黄健玮,8.2,6
许松霆,8.2,2
于莹莹,8.2,1
林津锋,8.2,2
许家荣,8.2,1
高凤新,8.2,1
钱学格,8.2,2
刘循子墨 Xunzimo Liu,8.2,1
庄媛,8.2,1
潘馨,8.2,1
谢云鹤,8.2,1
安怡,8.2,1
何麟,8.2,3
张剑,8.2,1
林祖恩,8.2,1
何坦,8.2,1
龚俊泽,8.2,2
康嘉烨,8.2,1
戴琦,8.2,2
臧树清,8.2,1
李俊霆,8.2,1
柳俊江,8.2,1
石爻,8.2,3
三品,8.2,1
邓汉雄,8.2,1
吴声发,8.2,1
李泽,8.2,1
赵梓淇,8.2,1
罗国辉,8.2,1
林偕文,8.2,1
蓝骁,8.2,1
Schneider,8.2,1
程枫,8.2,1
徐若琪,8.2,1
李一锋,8.2,1
柳希龙,8.2,1
卢待熹,8.2,1
黄锦裳,8.2,1
朱_然,8.2,1
黄小立,8.2,1
李杰圣,8.2,1
罗米,8.2,1
杨舒米,8.2,1
吴素琴,8.2,1
罗永昌,8.2,1
钟鸣,8.2,1
高榕,8.2,1
董至成,8.2,1
李歇,8.2,1
蒋昀霖,8.2,1
夏东鑫,8.2,1
熊德诚,8.2,1
刘唯伟,8.2,1
张成成,8.2,1
周木杨,8.2,1
_柏文,8.2,1
何绍宏,8.2,1
张一禾,8.2,1
关小平,8.2,1
张海波,8.2,1
李蜜,8.2,1
李龙,8.2,1
秦际洋,8.2,1
杨皓轩,8.2,1
梁毅,8.2,1
童正维,8.2,3
赵英华,8.2,1
周宗旭,8.2,1
孙凤英,8.2,2
傅羽嘉,8.2,2
刘谦,8.2,1
李好娃,8.2,1
李家琦,8.2,1
李长江,8.2,1
秦隽哲,8.2,1
大冢匡将,8.2,2
饶国锋,8.2,1
赵彦,8.2,1
龙炳基,8.2,1
梁十一,8.2,1
徐东生,8.2,1
庄馨,8.2,1
任兰,8.2,1
朱蕊彤,8.2,1
程学钦,8.2,1
郑宏,8.2,1
梁振亚,8.2,1
乔琛,8.2,1
叶剑峰,8.2,1
欧耀兴,8.2,1
苏志丹,8.2,1
纪翔,8.2,1
陈海龙,8.2,1
吴苏妹,8.2,1
虞朗,8.2,1
张和平,8.2,1
颜友志,8.2,1
张伟夫,8.2,1
范浩军,8.2,1
李浩男,8.2,1
章非,8.2,2
冯允谦,8.2,1
马景龙,8.2,1
陈芋米,8.2,1
战卫华,8.2,2
舒力生,8.2,1
丁玲,8.2,1
陈剑,8.2,1
杨曙铭,8.2,1
王宾,8.2,1
邝祖乐,8.2,1
杨蕊嫣,8.2,1
王青茹,8.2,1
尹历博,8.2,1
陶奕希,8.2,1
陆莹,8.2,1
王语_,8.2,1
贾玉华,8.2,1
冯晓琴,8.2,1
廖崇儒,8.2,1
韩梦武,8.2,1
欧定兴,8.2,1
孟祥宇,8.2,1
张希,8.2,1
冯凯,8.2,1
吴诗雨,8.2,1
李橹进,8.2,1
周金凤,8.2,1
梅子,8.2,1
黄俊英,8.2,1
王世帅,8.2,1
林星云,8.2,1
潘军,8.2,2
冯齐,8.2,1
郑美黛,8.2,1
陈雅熙,8.2,2
姚 鲁,8.2,1
毛琳,8.2,1
谢恩,8.2,1
李俊毅,8.2,1
张诗慧,8.2,1
高榆榆,8.2,1
王辰,8.2,1
何文茵,8.2,1
赵恒,8.2,1
曾美华,8.2,1
张纹博,8.2,1
张若蓁,8.2,1
李成武,8.2,1
莫妮卡,8.2,1
苏茂洋,8.2,1
郝莲露,8.2,1
钱莹,8.2,1
杨轶,8.2,1
江希文,8.2,1
杨哲,8.2,1
卢秋萍,8.2,1
马小倩,8.2,1
陈坚雄,8.2,1
王力民,8.2,1
姜文,8.18,5
黄文择,8.18,6
樊光耀,8.18,5
伊春德,8.18,6
李道洪,8.18,4
游本昌,8.18,4
方涛,8.17,3
林美华,8.17,3
黎伟,8.17,7
张国荣,8.17,15
蒋竹青,8.17,3
杨昊飞,8.15,2
赵耀东,8.15,2
陈立品,8.15,2
马子俊,8.15,2
卢问章,8.15,2
魏德山,8.15,2
沙玉华,8.15,4
亮哲,8.15,2
刘毓滨,8.15,6
顾语涵,8.15,2
万中良,8.15,2
魏小军,8.15,4
许阳,8.15,2
张楠,8.15,4
陈文彬,8.15,2
杨晓宁,8.15,2
温贞菱,8.15,4
赵刚,8.15,2
岳菁蔚,8.15,2
范宸菲,8.15,2
张瑛,8.15,4
蔡昌宪,8.15,2
吕易珊,8.15,2
邢冬冬,8.15,11
赵福余,8.15,2
刘建国,8.15,2
宋灏霖,8.15,2
刘茜,8.15,2
何伟,8.15,4
丁也恬,8.14,7
张伟,8.14,5
金兴贤,8.14,8
南红,8.14,5
魏伟,8.14,5
王渝文,8.14,5
仇永力,8.14,7
曾近荣,8.13,3
林国斌,8.13,3
张少怀,8.13,3
汪小壹,8.13,6
壮丽,8.13,3
姚晨,8.13,11
马继,8.13,3
石琳,8.13,3
梁佩玲,8.13,3
刘冠雄,8.13,3
管寿义,8.13,3
张璐,8.12,5
龙贯天,8.12,4
潘灿良,8.12,6
钟承翰,8.12,4
李振平,8.12,4
焦晃,8.11,8
魏秋桦,8.11,7
邵庄,8.11,10
刘天介,8.1,1
候长荣,8.1,1
滕腾,8.1,1
邹赫威,8.1,1
颜家卫 ,8.1,1
黄碧仁,8.1,1
金超仁,8.1,1
陈翊睿 ,8.1,1
张文雯,8.1,1
陈绮贞,8.1,1
纪睿腾,8.1,1
金美满,8.1,1
曹露,8.1,1
周晓莉,8.1,1
董怀义,8.1,1
伟斌,8.1,1
王浜梅,8.1,1
罗葳,8.1,1
林碧峰,8.1,1
胡炳康,8.1,1
潘艺心,8.1,2
王松平,8.1,1
房露,8.1,1
江鹿萍,8.1,1
郑嘉盛,8.1,1
孙明明,8.1,1
马野,8.1,1
原文庆,8.1,1
陈少霞,8.1,8
王婧静,8.1,1
黄_芳,8.1,1
葛小芳,8.1,1
李佳宁,8.1,1
朱秋萍,8.1,1
张懿婧,8.1,1
梁维东,8.1,1
诸葛钟诺,8.1,1
李力,8.1,1
朱烨,8.1,1
左向峰,8.1,1
沈磊,8.1,1
田晶,8.1,1
郝阳,8.1,1
李月儿,8.1,1
唐亚男,8.1,1
张美娟,8.1,1
林雨宣,8.1,4
王双庆 ,8.1,1
蒋梅,8.1,1
余秉谚,8.1,1
黄品源,8.1,1
吴双艺,8.1,1
王嘉禾,8.1,1
郑钧,8.1,1
左启泽,8.1,1
陈宁,8.1,1
费鲤齐,8.1,1
王志文、王琳,8.1,1
张立秋,8.1,1
何冰、丁宵汉,8.1,1
苏明明,8.1,3
王虹,8.1,2
王清河,8.1,2
吴少刚,8.1,1
卢本娟,8.1,1
郑开元,8.1,1
宁露,8.1,2
潘哲蒲,8.1,1
凯凯,8.1,1
时光,8.1,1
苏达,8.1,1
李树生,8.1,1
宝佩如,8.1,3
姚二嘎,8.1,3
姚坤君,8.1,1
杨可凡,8.1,1
曾子益,8.1,1
陈歆妍,8.1,1
刘心妤,8.1,1
王骊娅,8.1,1
陶雪荣,8.1,1
朱雷,8.1,1
张梦棣,8.1,1
赵颖,8.1,1
陶醉娟,8.1,1
钟明和,8.1,2
张希临,8.1,1
吴媚媚,8.1,1
周比利,8.1,1
陈建军,8.1,1
邵晓江,8.1,2
万昌皓,8.1,1
郑文全,8.1,1
张洋洋,8.1,1
蔺达诺,8.1,1
沈晖濠,8.1,1
曲海峰,8.1,3
黑妹,8.1,3
曹景俊,8.1,1
孙仲加,8.1,1
李宝安,8.1,1
蔡琼辉,8.1,1
黄安琪,8.1,1
马刚,8.1,2
苏强,8.1,1
方婧,8.1,1
赵晓露,8.1,1
高卉,8.1,1
曹杨,8.1,2
罗惠娟,8.1,1
袁丽嫦,8.1,1
江玲,8.1,1
闫清,8.1,1
罗艳芳,8.1,1
张燃,8.1,1
贾玉兰,8.1,1
付羽佳,8.1,1
孔兵,8.1,1
宦普凡,8.1,1
徐文,8.1,1
毛尔南,8.1,1
吴彦姝,8.1,3
李帅桐,8.1,1
柏之毅,8.1,1
刘雨涛,8.1,1
傅少溥,8.1,1
王建廷,8.1,1
黎模宪,8.1,1
袁金亚,8.1,1
李永红,8.1,1
李熙,8.1,1
叶进,8.1,1
刘建民,8.1,1
唐崎,8.1,1
余志刚,8.1,1
王欣雨,8.1,1
刘子冰,8.1,1
苏鑫,8.1,1
李幸芷,8.1,1
乌兰宝音,8.1,1
夏宗学,8.1,1
李中华,8.1,1
袁芳,8.1,1
李旗山,8.1,1
韩一朋,8.1,1
巩立峰,8.1,1
王鑫峰,8.1,1
孙存碟,8.1,1
丛志军,8.1,1
彭登怀,8.1,1
粱静珂,8.1,1
封锡钧,8.1,1
朱家三,8.1,1
朱德承,8.1,1
悠悠,8.1,1
张丹露,8.1,1
李祥林,8.1,1
黄素影,8.1,2
李音凝,8.1,1
吴明鸿,8.1,1
尹泽源,8.1,1
蔺水净,8.1,1
龚谷英,8.1,1
赵箭,8.1,1
王炜,8.1,1
霍冬冬,8.1,1
赵家林,8.1,1
康铭桐,8.1,1
胡中虎,8.1,1
王小东,8.1,1
陈镜宇,8.1,1
杨了,8.1,1
陈沛江,8.1,1
何威,8.1,2
彭荫泰,8.1,1
赵家蓉,8.1,1
傅国栋,8.1,1
周冰清,8.1,1
周玉洁,8.1,1
高照,8.1,1
鄂不斯,8.1,1
张纪中,8.1,2
周晓文,8.1,1
廖琪瑛,8.1,1
李连生,8.1,1
胡锦,8.1,1
徐翠翠,8.1,1
杨传喜,8.1,1
郭海强,8.1,1
胡强,8.1,1
郭金莹,8.1,1
欧阳晶晶,8.1,1
郑点,8.1,1
李瑶,8.1,1
丁宵汉,8.1,1
_胤_,8.1,1
张哲,8.1,1
毕秀茹,8.1,1
王昱丹,8.1,1
孙继峰,8.1,1
杜晓涛,8.1,1
张词,8.1,1
刁伟光,8.1,1
姚懿恩,8.1,1
邱泉,8.1,1
石尚,8.1,1
纪雪,8.1,1
游乐儿,8.1,1
吴思雨,8.1,1
魏靖,8.1,1
姚心通,8.1,1
郭晓晓,8.1,1
陆聪,8.1,1
于鸿洲,8.1,1
高宏亮,8.1,3
丁翠华,8.1,1
卓韵芝,8.1,1
丁汝骏,8.1,1
于文仲,8.1,3
游安顺,8.1,4
潘卓楠,8.1,1
林家_,8.1,1
陈倩扬,8.1,1
林伟辰,8.1,1
张磊,8.1,9
洛丹,8.1,2
多布杰,8.1,5
周子驹,8.1,1
张建祥,8.1,2
段伟伦,8.1,1
杜小乔,8.1,1
周庭坤,8.1,1
乔绍恒,8.1,1
乐蓓,8.1,1
杨美仪,8.1,1
なみきまさと,8.1,1
_井弘明,8.1,1
邝文洵,8.1,1
_初树,8.1,1
陈辰,8.1,1
李安卓,8.1,1
张崇基,8.1,1
区淑贞,8.1,1
文伟鸿,8.1,1
林颖娴,8.1,1
张成武,8.1,1
李义华,8.1,1
于守金,8.1,1
穆怀虎,8.1,1
林子_,8.1,1
张玛莉,8.1,1
戚云鹏,8.1,1
大宝哥,8.1,1
珈颖,8.1,1
周明宇,8.1,1
恭硕良,8.1,1
刘向京,8.09,9
杨羚,8.08,10
杨天琪,8.07,3
施名帅,8.07,3
黄恺欣,8.07,3
柳玉林,8.07,3
林琪,8.07,3
谢雨欣,8.07,3
黄尚禾,8.07,3
蔡济文,8.05,2
方刚,8.05,4
郑铮,8.05,11
周宗印,8.05,2
冯琰琰,8.05,2
周媛媛,8.05,4
梅莉那,8.05,2
钟雨彤,8.05,2
许秋怡,8.05,2
李泳汉,8.05,2
雅各布,8.05,2
太保,8.05,2
刘乃艺,8.05,2
陶晶莹,8.05,2
慈婉彤,8.05,2
陈艺戈,8.05,2
张唏,8.05,2
杨步亭,8.05,2
袁玫,8.04,5
杨群,8.03,6
刘仲元,8.03,3
游学修,8.03,3
萧玉燕,8.03,3
_泉_,8.03,3
曹秋根,8.03,3
__林,8.03,3
张鸿昌,8.03,3
张光正,8.02,4
李心洁,8.02,4
林正英,8.02,4
林祖辉,8.02,5
陈奇,8.02,5
宗扬,8.02,6
杨羽,8.02,14
高一玮,8.02,4
祝希娟,8.02,4
张国权,8.02,4
陈慧仪,8.02,4
张涵予,8.01,10
刘景范,8.0,1
郭宝昌,8.0,1
布韦杰,8.0,1
李添胜,8.0,1
胡子轩,8.0,1
魏雨澄,8.0,1
杨作玖,8.0,1
何雷,8.0,1
王好明,8.0,1
张恕,8.0,1
吴卓昕,8.0,1
杨雨,8.0,1
李宜,8.0,2
申杰,8.0,1
甘一帆,8.0,1
张世东,8.0,1
肖旭驰,8.0,1
张艳秋,8.0,1
井星文,8.0,1
杨洛婷,8.0,1
陈明君,8.0,1
路希,8.0,1
郑玉,8.0,10
饶敏,8.0,1
李士溪,8.0,1
六铢衣,8.0,1
车志刚,8.0,3
王镜冠,8.0,2
李仁堂,8.0,1
李进,8.0,1
王启德,8.0,1
王世文,8.0,1
江明 Ming Chiang,8.0,1
李立群 Lichun Lee,8.0,1
姚桂中,8.0,2
刘昊明,8.0,1
李艾佳,8.0,2
梁雪湄,8.0,1
马冠英,8.0,2
_月美,8.0,1
孙猛,8.0,1
梁玉瑾,8.0,1
谷祖琳,8.0,1
陈丹丹,8.0,1
邵昕,8.0,4
黄锦_,8.0,3
潘亚曼,8.0,1
梁政珏,8.0,1
周丰,8.0,1
林佩君,8.0,1
林小又,8.0,1
马清仪,8.0,4
田丰,8.0,3
王冬,8.0,3
胡耀峰,8.0,1
许实贤,8.0,2
李欣_,8.0,1
周平,8.0,2
唐从圣,8.0,2
乔安,8.0,2
梁立寅,8.0,2
罗石青,8.0,1
刘曙光,8.0,1
宿宇杰,8.0,2
董明,8.0,1
梁_棋,8.0,1
黄福梁,8.0,1
高锦,8.0,1
李保安,8.0,1
韦辛,8.0,2
_海怡,8.0,1
张行,8.0,2
左健斌,8.0,1
苏德,8.0,2
柯志凌,8.0,6
文千_,8.0,1
__莉,8.0,1
刘纬民,8.0,1
齐中_,8.0,2
黎国辉,8.0,1
梁颖瑜,8.0,1
苗子_,8.0,1
林慧妍,8.0,1
陈韵文,8.0,2
柳影虹,8.0,1
陈心妤,8.0,1
史黛西,8.0,1
蔡文杰,8.0,2
邓育_,8.0,2
吴国敬,8.0,1
陈曼玲,8.0,2
李健民,8.0,1
__全,8.0,1
唐恺_,8.0,1
冯斌,8.0,1
刘世龙,8.0,1
黄誉博,8.0,1
郎涛,8.0,1
张洲,8.0,1
韩明,8.0,1
周立波,8.0,3
辛羽,8.0,1
孙宗可,8.0,1
孙飞,8.0,1
