剧名,年份,导演,编剧,主演,类型,制片国家/地区,集数,单集片长/分钟,豆瓣评分,评价人数/人
爱在星光灿烂时,2004,陈世杰 / 霍耀良 / 林清芳,陈世杰 / 周平之 / 毛训容,曾少宗 / 王传一 / 申东靖 / 张庭伟 / 安钧璨 / 赖雅妍 / 李康宜 / 勾峰 / 唐琪 / 仇政 / 徐贵樱 / 云中岳 / 应采灵 / 陈幼芳 / 王凯蒂 / 钟宛婷 / 郭议鸿 / 周宏 / 谢君良 / 高浩原 / 王德生 / 景心洁,爱情,台湾,41,,6.4,261
飞越龙门客栈,2013,于中中,,王阳明 / 陈怡蓉 Tammy Chen / 谢佳见 / 柯佳嬿 / 关诗敏,剧情,台湾,15,65,6.4,62
丑女大翻身,2001,,,郭妃丽 / 潘慧如 / 刘畊宏,,台湾,16,,6.4,193
魔女18号,魔女18号,明金城 / 张晨光,,窦智孔 / 张晨光 / 六月,,台湾,60,,6.4,336
你是春风我是雨,2012,张修诚 / 王道南,王蕙玲,简嫚书 / 杨一展 / 曾少宗 / 钱柏渝 / 林宗仁 / 向语洁 / 蔡振南 / 应蔚民 / 席曼宁 / 应采灵 / 柯一正 / 王绢,,台湾,20,60,6.4,47
姜老师，你谈过恋爱吗？,2016,王小棣,王小棣 / 柯雁心 / 吴怡静,蓝正龙 / 叶星辰 / 禾语辰 / 许光汉 / 李柏萱 / 石知田 / 章可中,剧情 / 悬疑,台湾,6,90,6.4,159
再见萤火虫,2002,,,关建莹 / 袁耀发,,台湾,13,,6.4,46
新兵日记之特战英雄,2011,王为,李信邦,胡宇威 / 刘香慈 / 庞庸之 / 柯念萱 / 赵骏亚 / 翁子麒,喜剧,台湾,40,40,6.4,71
西街少年,2003,冯凯主,,王心凌 / 刘品言 / 5566 / 霍建华 / 陈孝萱,剧情,台湾,25,,6.4,1491
夜半歌声,2005,黄磊,黄磊,徐熙媛 / 黄磊 / 何润东 / 孙莉 / 刘德凯,剧情,中国大陆 / 台湾,30,,6.4,471
天若有情2,2006,胡意涓,李顺慈,董洁 / 方中信 / 孙耀威 / 蔡君茹 / 柯淑勤 / 施羽 / 张惠春 / 张丹峰 / 卫莱,剧情 / 爱情 / 家庭,台湾,38,45,6.4,1201
飞龙在天,2000,冯凯,陈晓冰 / 叶云樵 / 黄郁清,贾静雯 / 江宏恩 / 黄少祺,剧情,台湾,248,,6.4,294
MY,2017,唐逸,杨宜桦,赖东贤 / 蔣昀霖 / 林映唯 / 林鹤轩 / 江凯轩,喜剧 / 爱情 / 同性,台湾,4,20,6.4,1412
贫穷贵公子,2001,陈东汉 / 柳广辉,阳士藩,周渝民 / 伊能静 / 张宇,喜剧 / 爱情,台湾,40,20,6.4,3368
转角遇到爱,2007,唐迪 / 林合隆,柴智屏 / 安婕 / 杨碧凤,徐熙媛 / 罗志祥 / 陈至恺 / 姜超 / 路嘉欣 / 藤冈靛 / 庾澄庆 / 方芳 / 陈珮骐 / 黄鸿升 / 陈彦儒 / 张立威 / 瓦娜 / 范明 / 李晟 / 沈孟生 / 张瑞珈 / 肖剑,爱情,中国大陆 / 台湾,24,26,6.4,20565
千金百分百,2004,沈怡 / 龙冠武,郑文华,陈乔恩 / 林韦君 / 霍建华 / 温兆伦,剧情 / 爱情,台湾,40,40,6.4,11751
侠女闯天关,2000,朱延平,江佩玲,赵薇 / 吴奇隆 / 顾宝明 / 郝劭文 / 曹骏 / 岳跃利 / 刘孜,剧情 / 喜剧 / 动作,香港 / 中国大陆 / 台湾,31,40,6.4,14126
斗牛，要不要,2007,刘俊杰,潘逸群 / 陈心炘 / 杜心怡,贺军翔 / 田馥甄 / 李威 / 柯奂如 / 高以翔 / 曹维轩,剧情 / 爱情,台湾,17,,6.4,7790
就是要你爱上我,2013,郭春晖,张绮恩 / 李婕瑀,炎亚纶 / 郭雪芙 / 王凯蒂 / 林埈永 / 唐振刚 / 林育品 / 林芯仪 / 舞思爱 / 林珈安 / 谢其文 / 于卉乔 / 藤冈靛 / 曾允柔 / 孙鹏 / 沈孟生 / 谢琼煖 / 杨丽音,剧情 / 爱情,台湾,21,90,6.4,1069
美味关系,2007,瞿友宁 / 林子平,槇村怜,周渝民 / 侯佩岑 / 柯有伦,剧情 / 爱情,台湾,20,,6.4,3463
地下铁,2005,陈家霖 / 张敏,许莎朗,林心如 / 霍建华 / 郝蕾 / 孙兴 / 李立群 / 郑罗茜 / 黄勐 / 周笑莉 / 蒋冰 / 张茜,剧情 / 爱情,台湾,20,,6.4,1393
雍正小蝶年羹尧,1999,李朝永,陆醒华,庹宗华 / 涂善妮 / 张佩华 / 孟飞 / 姜宏波 / 林小楼 / 周绍栋 / 邵敏 / 谢屏楠 / 梁青 / 林诚 / 徐冬梅 / 张春燕 / 刘柏橘 / 何中天 / 李永展 / 孙明轩 / 尹嘎 / 杨保成 / 王庆军 / 郭凯旋 / 于佳卉 / 李志希,剧情 / 爱情 / 历史 / 武侠 / 古装,台湾,40,49,6.4,807
真心请按两次铃,2011,林清振,苏丽媚 / 毛训容,张钧甯 / 何润东 / 修杰楷 / 房思瑜 / 曾珮瑜 / 鄧筠庭 / 林美秀 / 朱德刚 / 那维勋 / 钟欣凌 / 宋新妮,剧情 / 爱情,台湾,15,90,6.4,703
唯一继承者,2015,陈东汉,咖啡因 / 郭世伟,张睿家 / 宋芸桦 / 杨晴 / 戴祖雄 / 余妮 / 尹昭德  / 乾德门 / 白静宜 / 王自强 / 廖亦崟 / 李铨 / 游艾迪 / 姜育花 / 狄志杰 / 王家梁 / 郑家榆 / 李易,剧情 / 爱情,台湾,19,90,6.3,105
无盐女,2003,胡香兰 / 文清,王少波,潘虹 / 何苗 / 邱心志 / 潘仪君 / 沈晓海 / 斯琴高娃 / 许还山 / 徐敏 / 高峰 / 葛蕾 / 方圆 / 夏志祥 / 石亚军 / 钟鑫培 / 夏泰立 / 袁岷 / 蔡晶 / 蒋林静,爱情 / 古装,中国大陆 / 台湾,40,,6.3,801
雪娘,1995,李作楠,,赵雅芝 / 张佩华 / 狄威 / 谢屏楠 / 杨淑华 / 李欣 / 俞峻峰 / 罗长安 / 欧阳秀文 / 常枫 / 高兰村 / 俞蓓蓓 / 陈慧楼 / 聂秉贤 / 许立坤 / 李波 / 王绕燕 / 郭军 / 陈靓芬 / 黄冠雄 / 高明,,台湾,20,,6.3,63
家和万事兴,2010,劉建律 / 吴蒙恩,林久愉,黄少祺 / 蔡君茹 / 方文琳 / 霍正奇 / 王耿豪 / 检场 / 韩瑜 / 谢承均 / 江国宾,,台湾,,,6.3,42
寻找mr.right,2001,,,徐懷鈺 / 唐治平 / 張孝全,,台湾,4,,6.3,34
九指新娘,2000,苏月禾 / 刘世范,林龄龄,江祖平 / 孙鹏 / 王灿 / 李芳雯 / 范瑞君,,台湾,40,,6.3,84
大老婆小老公,2006,汪京台 / 林树桥,,潘仪君 / 张勛杰 / 胡晴雯,,台湾,25,,6.3,98
迷徒Claire,2015,卢丰渊,,李毓芬 / 修杰楷 / 陆明君 / 安晨芯 / 利晴天,剧情 / 爱情,台湾,13,20,6.3,112
我的完美男人,2011,王传宗、游坚煜,潘逸群,天心 / 杨一展 / 杨千霈 / 路斯明,剧情 / 爱情,台湾,13,,6.3,277
钢铁之心,2015,,,柯有伦 / 陈匡怡 / 昆凌,剧情,台湾,13,,6.3,39
赵氏孤儿,1999,徐玉龙,查不到,何家劲 / 秦风 / 陈浩民,,台湾,31,,6.3,96
移山倒海樊梨花,2002,董志强,,孙翠凤 / 马景涛,爱情,台湾,41,40,6.3,382
心星的泪光,2009,林合隆,周平之 / 毛训容,言承旭 / 关颖 / 曾恺玹 / 陈至恺 / 章雯淇 / 丁宇辰 / 赵舜 / 刘瑞琪,爱情,中国大陆 / 台湾 / 日本,20,60,6.3,1291
A咖的路,2014,林子平,陳惠真 / 賴婉容 / 冯勃棣 / 王雨晴 / 月汇 / 詹小米,夏于乔 / 吴慷仁 / 李政颖 / 雷瑟琳 / 古欣玉 / 杨晴 / 涂世旻,剧情 / 爱情,台湾,16,,6.3,127
18禁不禁,2007,明金成 / 柯翰辰,夏佩尔 / 乌奴奴,小薰 / 阿本 / 周晓涵 / 张家宁 / 唐以菲 / 董伟伦,喜剧 / 爱情,台湾,20,,6.3,2488
再见阿郎,2003,李岳峰,伍闰亨,江宏恩 / 徐敏 / 江祖平 / 刘至翰,剧情,台湾,136,60,6.3,1164
偷心大圣P.S.男,2010,刘俊杰 / 王佩华,胡寧遠 / 顏一帆 / 曹頤和 / 夏佩爾 / 烏奴奴,蓝正龙 / 隋棠 / 白歆惠,剧情 / 爱情,台湾,20,90分鐘（含廣告）,6.3,3363
钟无艳,2010,林清振,陳虹潔 / 曾詠婷 / 杜欣怡,杨谨华 / 明道 / 王思平 / 吳慷仁,剧情 / 爱情,中国台湾,19,一小时,6.3,1805
天涯赤子心,2010,陈朱煌,陈朱煌,陆子艺 / 孙天宇 / 寇世勋 / 冯绍峰 / 隋俊波 / 佟丽娅 / 刘宸希 / 岳虹 / 张明明,剧情 / 爱情 / 家庭 / 儿童,中国大陆 / 台湾,38,,6.3,942
雪天使,2004,余蒨蒨,聂冰,TORO / 王宇婕 / 颜行书 / 杨谨华 / 高山峰,剧情 / 爱情,台湾,23,,6.3,1334
达摩祖师,1999,蒲腾晋 / 袁英明,刘莹 / 赵玉岗 / 林慧津,吕良伟 / 俞小凡 / 翁虹 / 杨丽菁 / 陈明真 / 杨恭如 / 蒋勤勤 / 范冰冰 / 孙莉 / 李小冉 / 王彤 / 刘思彤 / 连静雯 / 屈中恒,剧情 / 奇幻 / 武侠 / 古装,台湾 / 中国大陆,40,50,6.3,2409
福气又安康,2009,刘俊杰,,陈乔恩 / 蓝正龙 / 邱泽 / 王怡仁 / 修杰楷,剧情,台湾,17,,6.3,4474
剩女保镖,2012,冯凯,,黄鸿升 / 孟耿如 / 李李仁 / 袁艾菲 / 柯淑勤 / 林雨宣,剧情 / 爱情,台湾,82,45,6.3,279
超人气学园,2002,沈怡 / 张自强,,贾静雯 / 林炜 / 刘至翰 / 程纪纲,喜剧 / 爱情,台湾,24,46,6.3,3545
终极恶女,2014,翁靖廷 / 柯政铭,龚敏惠,那维勋 / 蔡芷纭 / 陈博正 / 文雨非 / 程予希 / 罗弘证 / 连晨翔 / 陈向熙 / 文雨非 / 林思宇 / 陈盈燕 / 杨芸晴 / 罗弘证 / 黄伟晋 / 那维勋 / 秦杨,剧情 / 科幻,台湾,26,60,6.3,422
风中百合,1997,余倩倩,李良成,陈德容 / 施羽 / 葛蕾 / 刘锡明 / 郁芳,剧情 / 爱情,台湾,46,45,6.2,185
夜市人生,2009,李岳峰 / 李勳男 / 王为,李忠河,萧大陆 / 李政颖 / 刘羽谦 / 王识贤 / 彭敏嘉 / 方馨 / 傅珮慈 / 廖家仪 / 李玉凤 / 楚宣 / 傅显皓,恐怖 / 武侠,台湾,,135,6.2,62
PMAM之美好侦探社,2014,林立书,,窦智孔 / 杨升达 / 陈艾熙,,台湾,40,20,6.2,108
宝岛少女成功记,2006,冯兴华,,陈怡蓉 / 许安安 / 范逸臣,剧情,台湾,70,,6.2,569
紫玫瑰,2009,林合隆,,梁文音 / 黄腾浩 / 许亮宇 / 许玮宁,,台湾,13,90,6.2,232
白色之恋,2012,江丰宏 / 郑芬芬,刘雪容,凤小岳 / 谢欣颖 / 丁春诚 / 喻虹渊 / 赵菲芸 / 杜德伟 / 刘德凯,剧情 / 爱情,台湾 / 日本,20,,6.2,127
甜柠檬之恋,2002,叶鸿伟,,李威 / 梁又琳 / 姚元浩 / 侯湘婷,,台湾,13,,6.2,51
飞行少年,2011,于胡保,,王绍伟 / 曾沛慈 / 廖语晴 / 王宥胜,剧情,台湾,20,90,6.2,62
极速传说,2004,陈铭章,,李威 / 杨丞琳 / 张孝全,,台湾,22,,6.2,400
天使情人,2006,邓安宁,Jin-Hong An,明道 / 白歆惠,,新加坡 / 台湾,40,,6.2,791
华丽的挑战,2011,冯家瑞,仲村佳樹,崔始源 / 李东海 / 白歆惠 / 陈意涵 / 许玮甯 / 金勤,剧情,台湾,15,,6.2,4934
终极一班3,2013,廖斐鸿,蓝今翎,汪东城 / 蔡芷纭 / 曾沛慈 / Spexial,剧情 / 喜剧,台湾,20,70分钟以上,6.2,2981
珍爱林北,2011,柳广辉,李蕙 / 柳广辉,猪哥亮 / 黄鸿升 / 陈妍希 / JR / 任容萱 / 丁春诚 / 何姵蓓,喜剧 / 爱情,台湾,13,71,6.2,96
樱野3加1,2007,陈铭章,陈玉珊,陈乔恩 / 明道 / 黄志玮 / 范植伟 / 许孟哲 / 张芯瑜 / 刘喆莹 / 张力仁,剧情 / 爱情,台湾,25,45,6.2,2662
哑巴新娘,2005,罗灿然,东函,岳翎 / 陈莎莉 / 谢祖武 / 孙鹏 / 郭珍霓 / 李铁军 / 郭军 / 康凯 / 徐玉兰 / 陈志明 / 王瑜 / 张瑶,剧情 / 爱情 / 家庭 / 古装,台湾,35,45 ,6.2,4083
爱情魔戒,2004,杨冠玉,,郑元畅 / 夏于乔 / 钱韦杉,,台湾,21,,6.2,2559
国民英雄,2010,江豐宏,,郑元畅 / 郭采洁 / 李至正 / 周采诗 / 吴仲强 / 周咏轩 / 陈妍希 / 陆廷威,剧情 / 爱情 / 悬疑,台湾,20,71,6.2,977
三剑奇缘,2003,梁子辉 / 鞠觉亮,,夏如芝 / 骆力炜 / 蔡君茹 / 秦风 / 江淑娜 / 吕颂贤 / 林立青 / 罗时丰 / 廖丽风 / 张维锡,奇幻 / 武侠 / 古装,台湾,40,43,6.2,573
青春自拍团,2016,陈昊义,三立數位敘事工場 / 詹韻如 / 吳柚臻 / 趙永豪,孙沁岳 / 阿喜 / 李迪恩 / 林珈安,爱情 / 同性,台湾,5,8,6.2,162
格斗天王,2005,冯凯,,王仁甫 / 刘品言 / 曾之乔,动作 / 爱情,中国台湾,30,90,6.1,690
笑傲江湖,1985,刘立立,郎忠,梁家仁 / 刘雪华 / 应采灵 / 刘延方,武侠 / 古装,台湾,30,,6.1,62
摘星,2002,陈家骏 / 胡冠珍  李烈,王玮,陈宇凡 / 霍建华 / 张毓晨,,台湾,20,,6.1,100
极道学园,2006,元冠武 / 林合隆,,王傳一 / 藤岡靛,剧情 / 爱情 / 奇幻,台湾,30,,6.1,235
蜜桃女孩,2002,郑德华 / 柯钦政,,吴建豪 / 吴辰君 / 吴克群,,台湾,13,,6.1,817
带子英雄,2010,,,李李仁 / 张凤书 / 蓝爱子,,台湾,20,,6.1,37
我的极品男友,2016,郝心翔,邵慧婷 / 邹湘秦 / 龚敏惠,沈海蓉 / 林佑威 / 简宏霖 / 林可彤 / 连俞涵 / 林逸欣 / 连俞涵 Cindy Lien Yu-Han / 林逸欣  Shara Lin,剧情 / 爱情,台湾,80,60,6.1,70
回到爱以前,2013,王明台,,魏蔓 / 姚元浩 / 王思平 / 杨镇,剧情 / 爱情,台湾,35,90分鐘,6.1,309
女王不下班,2010,刘俊杰,刘中薇,张栋梁 / 修杰楷 / 王乐妍 / 李康宜 / 路嘉欣,剧情 / 喜剧 / 爱情,台湾,20,,6.1,686
雪地里的星星,2002,张博昱,高翊峰,何润东 / 陈怡蓉 / 邱泽,剧情 / 爱情,台湾,20,,6.1,689
龙游天下,2007,罗灿然,东函,王灿 / 曾安琪 / 齐千郡 / 沈世朋 / 周明增 / 贺镪 / 王嘉晖 / 马启慧 / 陈涛 / 李肖宁 / 乌日根 / 关悦 / 刘广厚 / 孟月英 / 李铁军 / 袁曼芬 / 郭军 / 张如君 / 张静东 / 张瑞珈 / 杨子炫 / 张家俊 / 王瑜 / 张丁懿 / 姚卓君 / 阴奕彤 / 刘苏 / 关少曾 / 刘奕宏 / 文忠 / 于子宽 / 董可飞 / 米杨 / 宋芮宁 / 张波 / 王小红 / 赵芙丽 / 戚一鸣 / 毕瀚文,剧情 / 古装,中国大陆 / 台湾,38,40,6.1,1812
新月格格,1994,沈怡,林久愉,岳翎 / 刘德凯 / 林秀玲 / 鲁文,剧情,台湾,26,,6.1,4975
篮球火,2008,林合隆,简奇峰 / 龚敏惠 / 邹湘琴 / 刘蕊瑄,罗志祥 / 言承旭 / 吴尊 / 周采诗 / 胡宇崴 / 蒋怡 / 张勋杰,剧情 / 动作 / 爱情,台湾,16,120,6.1,9279
绿光森林,2005,冯凯,王宥蓁,阮经天 / 刘品言 / 卜学亮 / 冯玮君 / 立威廉,剧情 / 爱情,台湾,23,,6.1,15370
一代神相赖布衣,2009,王偉仁 / 程國權,笙華編劇小組,黄少祺 / 李芳雯 / 蔡君茹 / 周绍栋 / 王美雪,剧情,台湾,36,,6.1,67
狼王子,2016,刘恩捷,陈碧真,安心亚 / 张轩睿 / 陈语安,剧情 / 爱情,台湾,18,90,6.0,246
妈咪的男朋友,2014,,,王傳一 / 楊謹華 / 陳乃榮 / 陶嫚曼 / 孫其君,剧情,台湾,70,,6.0,65
粉爱粉爱你,2012,刘俊杰,,李佳颖 / 蓝正龙 / 周汤豪/Nick / 邱翊橙 / 白梓轩,爱情,台湾,16,,6.0,656
料理情人梦,2011,黄克义,杜政哲,吴克群 / 李佳颖 / 吴映洁 / 凤小岳,剧情 / 爱情,台湾,10,60,6.0,251
美味的想念,2013,冯凯,许芸齐 / 吴佩珍,张勋杰 / 唐禹哲 / 李千娜 / 是元介 / 宋纪妍 / 茵芙,爱情,台湾,68,60,6.0,217
金大花的华丽冒险,2013,,,谢欣颖 / 温升豪 / 吴慷仁 / 赖琳恩 / 郭书瑶 / 薛仕凌,喜剧 / 爱情,台湾,25,90,6.0,137
智胜鲜师,2012,柯翰辰,,曾国祥 / 杜诗梅 / 叶民志 / 郭昱晴 / 周晓涵 / 白云,喜剧,台湾,20,70,6.0,45
协奏曲,2009,刘玮慈,,刘品言 / 彭于晏 / 李威 / 吴佩慈 / 白吉胜,,台湾,20,,6.0,688
霹雳战元史之动机风云,2012,黄强华,周郎 / 八叉 / 申呈山 / 廖明治,黄文择口白,武侠,台湾,40,55-70,6.0,229
艋舺耀辉,2011,明金城,改编自华视连续剧《花月正春风》,李威 / 林逸欣 / 张勋杰 / 林逸欣  Shara Lin / 李运庆,剧情 / 动作 / 爱情,台湾,16,98,6.0,138
多情女人痴情男,2009,裘立新,裘立新,贾青 / 陈浩民 / 金佳,剧情,中国大陆 / 香港 / 台湾,35,,6.0,38
原味的夏天,2003,江丰宏 Foung-Hon Chiang,,杨丞琳 / 邱泽 / 沈建宏 / 午马,爱情,台湾,13,,6.0,503
我爱幸运七,2013,明金成,马竞达 / 陈虹洁 / 汪秀贤,辰亦儒 / 蔡黄汝 / 李相林 / 赵骏亚,喜剧 / 爱情,台湾,23,80,6.0,73
橘子酱男孩,2001,陈东汉,吉住涉,朱孝天 / 黄湘怡 / 高浩钧 / 林利霏 / 林立雯 / 许君豪 / 曾国城 / 郭静纯 / 汤志伟 / 倪淑君,剧情 / 喜剧 / 爱情,台湾,16,,6.0,391
爱上两个我,2014,郭春晖,,炎亚纶 / 李毓芬,剧情 / 爱情,台湾,23,70,6.0,748
爱上查美乐,2011,柯翰辰,曹绩雅 / 方懿德 / 林雅淳 / 单飞雪,贺军翔 / 王心凌 / 柳岩 / 张伦硕 / 施易男,爱情,中国大陆 / 台湾,13,40分钟(内地版) / 70分钟(台湾版),6.0,4937
MVP情人,2002,陈铭章 / 刘俊杰,罗彩娟,颜行书 / 陈亦飞 / 张韶涵,爱情,台湾,30,,6.0,11525
爱上千金美眉,2004,周晓鹏,,陈乔恩 / 许孟哲 / 黄玉荣,,台湾,13,,6.0,603
流星花园2,2002,王明台 / 江丰宏 / 麦大杰 / 郑德华,毛训容,徐熙媛 / 言承旭 / 周渝民 / 朱孝天 / 吴建豪 / 郑雪儿,剧情 / 喜剧 / 爱情,台湾,30,49,6.0,9124
黑糖玛奇朵,2007,王明台 / 陈奕先 / 连书贤,吴维君 / 张婉妮 / 林纯华,周宜霈 / 张筱婕 / 王承嫣 / 黄瀞怡 / 詹子晴 / 蔡玓彤 / 吴映洁 / 黄暐婷 / 郭婕祈 / 杨奇煜 / 敖犬 / 邱胜翊 / 刘俊纬 / 廖俊杰 / 廖亦崟,剧情 / 喜剧 / 家庭,台湾,13,,6.0,4415
无敌珊宝妹,2008,刘俊杰,孙向妘 / 陈炘怡 / 杜欣怡,郭采洁 / 张栋梁 / 邱泽 / 洪小铃 / 黄一飞 / 关勇,喜剧 / 爱情,台湾,30,,6.0,2014
四大名捕斗将军,2001,吴耀权 / 刘海波 / 张敬业,赖汉初,何润东 / 黄少祺 / 沈傲君 / 陈怡蓉 / 聂远,剧情 / 古装,中国大陆 / 台湾,40,,6.0,1639
狂爱龙卷风,2003,柴智屏,柴智屏 / 徐誉庭 / 陈世杰 / 周平之 / 毛训容,徐若瑄 / 周渝民 / 朱孝天,剧情 / 爱情,台湾,20,,6.0,4306
我的鲜肉弟弟,2018,Vki 李,,浩然 / 海芬,剧情 / 喜剧 / 同性,台湾,12,8,6.0,156
老师错了,2008,谢一德,林煌坤,张庭 / 张晓龙 / 王馥荔,,中国大陆 / 台湾,26,,6.0,85
梦里的一千道墙,2017,王小棣,王小棣 / 柯雁心 / 吴怡静,莫允雯 / 徐钧浩 / 黄河 / 朱盛平 / 陈歆姸 / 陈祎伦 / 福本幸子 / 管翊君 / 黄健玮 / 刘心宇 / 张耀仁 / 吴岳擎 / 杨杰宇,惊悚 / 恐怖,台湾,6,,5.9,93
真情满天下,2008,冯凯,林久愉 / 叶凤英 / 陈琼桦 / 翁晓玲,廖峻 / 林嘉俐 / 陈昭荣 / 张凤书 / 李燕 / 王豪 / 席曼宁 / 周幼婷 / 陈霆 / 陈淑芳 / 蔡小彬 / 李罗 / 孙协志 / 徐贵樱 / 简沛恩 / 杨绣惠 / 柯叔元 / 谈学斌 / 柯妍希 / 连静雯 / 江宏恩 / 陈珮骐 / 梁又南 / 陈熙峰,恐怖 / 武侠,台湾,,120,5.9,53
致，第三者,2015,王传宗,,安心亚 / 谢佳见 / 谢沛恩 / 张立昂,剧情 / 爱情,台湾,15,90,5.9,89
我租了一个情人,2012,林清振,叶凤英,王宥胜 / 许玮甯 / 柯有伦 / 李康宜 / 陈德烈 / 黄瀞怡,爱情,台湾,16,90,5.9,145
假面天使,2006,陈以文,,天心 / 唐治平 / 吴中天 / 傅天颖,,台湾,30,,5.9,146
又见橘花香,2003,江丰宏,,陈怡蓉 / 张孝全 / 关颖 / 陈司翰 / 杨佑宁,爱情,台湾,20,,5.9,279
来我家吧,2002,钮承泽,曾莉婷,许茹芸 / 范植伟 / 吴建豪 / 朱孝天 / 天心,爱情,台湾,7,45,5.9,692
螺丝小姐要出嫁,2012,,,邱泽 / 赖雅妍 / 李毓芬 / 郭雪芙 / 许腾方,剧情 / 爱情,台湾,23,72,5.9,748
星光下的童话,2010,林合隆,刘玮慈,陈楚河 / 李国毅 / 田中千绘 / 曾恺玹 / 赖雅妍 / 赵树海 / 黄一飞 / 张心妍,剧情 / 喜剧 / 爱情,台湾,14,,5.9,463
敲敲爱上你,2009,柯钦政,,明道 / 郭品超 / 李小璐,喜剧 / 爱情,台湾,20,,5.9,1676
又见阿郎,2009,李岳峰,莫佩儒 / 黄美津 / 李海蜀,江宏恩 / 江祖平 / 陈子强 / 岳虹 / 柯奂如 / 张琳琳 / 刘小宝 / 康丁 / 张大雷 / 郑小民 / 于晓光 / 钟燕平 / 徐僧 / 肖楠 / 边潇潇 / 刘栋 / 周知 / 林在培 / 陈冠霖 / 楚萱 / 丁力祺,,台湾,50,,5.9,344
绝对达令,2012,刘俊杰,禹元元 / 周素莹 / 蔡秋仪 / 龚敏惠,汪东城 / 具惠善 / 谢坤达 / 夏如芝,爱情,台湾,13,60,5.9,1524
木棉花的春天,2006,东函,东函,谢祖武 / 叶全真 / 董璇,剧情,台湾,36,40,5.9,1570
换换爱,2007,林合隆,毛训容,贺军翔 / 杨丞琳 / 王传一 / 陈妍希,剧情 / 爱情,台湾,15,60,5.9,6949
泡沫之夏,2010,江丰宏 / 张博昱,林其乐 / 明晓溪,徐熙媛 / 何润东 / 黄晓明 / 沈建宏 / 房思瑜 / 蒋怡 / 柯奂如 / 林嘉绮 / 岳跃利,爱情,台湾,26,,5.9,19667
翻糖花园,2012,张家政 / 柴智屏,陈虹洁 / 汪秀贤 / 蒋家骅,朴政珉 / 王传一 / 简嫚书 / 李相林,爱情,台湾,16,,5.8,247
我的排队情人,2010,明金成,,高以翔 / 陈庭妮 / 蓝钧天 / 宋纪妍,爱情,台湾,21,,5.8,220
流氓校长,2010,明金城,,黄鸿升 / 曾之乔 / 吴孟达 / 张本渝 / 马念先 / 王予柔 / 李㼈,喜剧,台湾,12,,5.8,132
原来爱.就是甜蜜,2012,林清振,杨意寻,王阳明 / 杨谨华 / 吴中天 / 喻虹渊,爱情,台湾,13,90,5.8,597
再说一次我愿意,2014,,,林佑威 / 魏蔓 / 张勛杰 / 李维维,剧情 / 爱情,台湾,22,90,5.8,55
花香番外篇,2002,刘俊杰,张捷恩 / 罗彩娟,许绍洋 / 杨丞琳,剧情 / 爱情,台湾,3,23,5.8,72
幸福兑换券,2014,吴蒙恩,,胡宇威 / 袁艾菲 / 谢坤达 / 廖锦德,剧情 / 爱情,台湾,70,48,5.8,51
撞球小子,2004,徐玉龙 / 黄仲裕,,许玮伦 / 陈亦飞 / 郑元畅 / 裴琳 / 唐禹哲 / 曾安琪,爱情,台湾,20,60,5.8,460
我们发财了,2012,明金成,方泓仁 / 颜一帆 / 曹颐和 / 杨靓姝,温升豪 / 天心 / 柯佳嬿 / 李千娜 / 高宇蓁 / 谢坤达 / 李沛旭,喜剧 / 爱情 / 家庭,台湾,90,60,5.8,54
恶男宅急电,2005,张哲书,,贺军翔 / 许玮伦 / 张睿家,,台湾,32,,5.8,342
东方茱丽叶,2006,王明台,齐锡鏻,林依晨 / 任达华 / 吴尊 / 张睿家,剧情 / 爱情,台湾,16,,5.8,10717
吐司男之吻2,2004,洪智育,杜政哲 / 齐锡麟,李威 / 关颖 / 欧燕萍（欧萱） / 姚元浩 / 张骏平 / 蔡裴琳 / 庞庸之 / 李康宜 / 姚之宁,,台湾,22,,5.8,130
金剑雕翎,2003,王奕开,中亚编剧小组,黄坤玄 / 罗海琼 / 于荣光 / 连奕名 / 刘莉莉 / 汪芫 / 徐筠 / 张蓓蓓,武侠 / 古装,中国大陆 / 台湾,39,,5.8,258
Hi上班女郎,2001,黄克义 / 吴思达,,蔡依林 / 罗志祥 / 赖雅妍,剧情,台湾,23,45,5.8,1440
原来我不帅,2008,张哲书,曹晴雅 / 方懿德 / 林雅淳,林俊杰 / 李玖哲 / 曾恺玹 / 张勋杰 / 路嘉欣 / 姚安琪 / 钟欣怡 / 修杰楷 / 郭尧中 / 刘亮佐 / 况明洁 / 林利霏 / 林宇中 / 杨韵禾,喜剧 / 爱情,台湾,13,90,5.8,2360
情定爱琴海,2004,陆江,陈琼桦,苏有朋 / 蔡琳 / 何润东 / 鲍逸琳 / 施大生 / 傅艺伟 / 陈姿颖 / 王宇 / 池华琼 / 李彧 / 赵亮 / 张晓明 / 祁明远 / 程皓枫 / 赵娜娜 / 方舟波,剧情 / 爱情,台湾,40,,5.8,5685
黑糖群侠传,2008,林合隆,方懿德 / 曹晴雅,王子 / 阿纬 / 小煜 / 小熏 / ㄚ头,剧情 / 喜剧 / 武侠,台湾,13,45,5.8,2309
我的亿万面包,2009,林合隆,温郁芳,郑元畅 / 林依晨 / 黄文星 / 吕晓霖 / 张家慧 / 王岳棠,喜剧 / 爱情,台湾,12,,5.8,6724
