剧名,年份,导演,编剧,主演,类型,制片国家/地区,集数,单集片长/分钟,豆瓣评分,评价人数/人
后宫·甄嬛传,2011,郑晓龙,流潋紫 / 王小平,孙俪 / 陈建斌 / 蔡少芬 / 李东学 / 蒋欣 / 陶昕然 / 斓曦 / 孙茜 / 张晓龙 / 刘雪华 / 李天柱 / 蓝盈莹 / 张雅萌 / 杨紫嫣 / 陈思斯 / 万美汐 / 热依扎 / 李宜娟 / 战菁一 / 唐艺昕 / 谭松韵 / 徐璐 / 毛晓彤 / 康福震 / 杨凯淳 / 刘钇彤 / 赵秦 / 王文杰 / 颖儿 / 郭萱 / 邬立朋 / 沈保平 / 梁艺馨 / 杨淇 / 何亚男 / 李佳璇 / 王一鸣,剧情 / 古装,中国大陆,76,45,9.0,170821
闯关东,2008,张新建 / 孔笙,高满堂 / 孙建业,李幼斌 / 萨日娜 / 宋佳 / 牛莉 / 马恩然 / 高明 / 朱亚文 / 刘向京 / 黄小蕾 / 靳东 / 梁林琳 / 齐奎 / 王奎荣 / 毕彦君 / 鲍国安 / 丁嘉丽 / 李庆祥 / 王绘春 / 刘金山 / 高强 / 赵亮 / 李大强 / 任帅 / 王德顺 / 赵苏婷 / 张延平 / 王一峰 / 杨强 / 侯祥 / 李山 / 于洪涛 / 朱光有 / 刘楠 / 刘明 / 张慧兰 / 赵学贤 / 王永泉 / 刘建仁 / 刘慧逸 / 唐春新 / 王晓玲 / 尚铁龙 / 岳旸 / 刘鑫 / 康群智 / 刘红星 / 牟丽燕 / 邓鸣 / 周游 / 王博 / 杨丽晓 / 刘肇烨 / 许陈俊嘉 / 关一 / 李克伟 / 王凡奇 / 张书田 / 李迎春 / 王波 / 梁西 / 邢峰 / 张永丰 / 李小波 / 黄强 / 李亮 / 张洪铭,剧情,中国大陆,52,47,9.0,34377
康熙王朝,2001,陈家林 / 刘大印,朱苏进 / 胡建新 / 二月河,斯琴高娃 / 陈道明 / 高兰村 / 茹萍 / 李建群 / 朱晏 / 薛中锐 / 李楠 / 安亚平 / 宫雪花 / 胡天鸽 / 李晨涛 / 刘钧 / 博弘 / 廖京生 / 李洪涛 / 高田昊 / 万中良 / 朱艺丹 / 姚长安 / 宋来运 / 张光正 / 曹永祥 / 马小矛 / 陈斌 / 苏廷石 / 刘大印 / 侯永生 / 刘毓滨 / 卢勇 / 汤加丽 / 高宏亮 / 李明 / 李如平 / 王也天 / 陈大中 / 郝铁男 / 白杨 / 崔岱 / 赵凯 / 薛俨 / 马捷 / 李小雷 / 刘长生 / 尚言生 / 关德俊 / 陈韦辰 / 刘挺 / 胡珊珊 / 赵景文 / 马子俊,剧情 / 爱情 / 传记 / 历史,中国大陆,46,45,9.0,66851
大明宫词,2000,李少红,郑重 / 王要,陈红 / 归亚蕾 / 周迅 / 赵文瑄 / 傅彪 / 申军谊 / 贾妮 / 刘栋 / 吴军忱 / 孙斌 / 李昊翰 / 高冬平 / 李冰冰 / 杨雨婷,剧情 / 爱情,中国大陆,40,47,9.0,64895
大秦帝国之纵横,2013,丁黑,张建伟,宁静 / 富大龙 / 傅淼 / 喻恩泰 / 杨新鸣 / 李立群 / 姚橹 / 杨志刚 / 赫子铭 / 周波 / 田小冰 / 刘钊宏 / 袁菲 / 荆浩 / 张振华 / 孙霆 / 蒋一铭 / 周征波 / 赵毅 / 孙强 / 高海成 / 杨紫嫣 / 罗天佑 / 战鹤文 / 丁嘉兰 / 任正斌 / 王彩平 / 张太龙 / 彭志东 / 孙飞虎 / 贺云庆 / 闫以昌 / 刘辉 / 张博 / 王俊鹏 / 王嘉浩 / 雪菲 / 闫沛 / 王运生 / 朱梓郡 / 彭波 / 郑天庸 / 张璇 / 魏华 / 焦刚 / 夏侯镔 / 成国栋 / 王大奇 / 赵波 / 马卫军 / 刘畅 / 廖东力 / 王宁 / 何勇生 / 田小冰 / 刘磊 / 刘天佐 / 黎明明 / 郭家铭 / 王笛 / 陈昊 / 陈晓 / 李保成 / 朱军,剧情 / 历史 / 古装,中国大陆,43,45,9.0,18621
大染坊,2003,王文杰,陈杰,侯勇 / 罗刚 / 萨日娜 / 刘奕君 / 王思懿 / 孙俪 / 何伟 / 张秋歌,剧情,中国大陆,24,46,9.0,14192
人间正道是沧桑,2009,张黎,江奇涛,孙红雷 / 黄志忠 / 吕中 / 孙淳 / 张恒 / 杨雪 / 郑玉 / 柯蓝 / 张志坚 / 王鑫 / 涂凌 / 郭广平 / 马维福 / 陈丽娜 / 石文中 / 练束梅 / 黄若萌,剧情 / 历史 / 战争,中国大陆,50,45,9.0,20938
天道,2007,张前,豆豆 / 张前,王志文 / 左小青 / 曾红生 / 石爻 / 郑强 / 王全有 / 施大生 / 李洪权 / 杨俊勇 / 方晓莉 / 赵会南,剧情 / 爱情,中国大陆,24,42,9.0,12673
西安虎家,2004,英达,俞白眉,李琦 / 郭达 / 王木犊,喜剧,中国大陆,40,25,8.9,418
济公传,2009,郭德纲,郭德纲,郭德纲,喜剧,中国大陆,60,15,8.9,239
怪王外传,怪王外传,冷杉,,李大强,,中国大陆,15,,8.9,171
为了新生活前进,1996,陈佩斯,臧里 / 臧希,陈佩斯 / 姚二嘎,喜剧,中国大陆,26,25,8.9,752
大秦腔,1997,于庚庚,王真,储智博 / 朱琳 / 毛孩 / 谭希和,剧情,中国大陆,33,,8.9,139
犯罪升级,1999,陈国军,胡平 / 远方,伍强 / 梁达 / 王青山,惊悚,中国大陆,18,,8.9,233
七十二家房客,1978,,,杨华生 / 王汝刚 / 张樵侬 / 绿杨 / 笑嘻嘻,喜剧,中国大陆,4,,8.9,161
情陷上海滩,1997,李骏 / 袁曾怡,李骏 / 邱处机,王建成 / 刘蕾 / 侯长荣 / 马睿,剧情,中国大陆,8,40,8.9,134
追赶我可能丢了的爱情,2005,王瑞,陈枰,刘威 / 曹翠芬 / 张鹭 / 冯国强 / 陈虹池 / 王千源 / 李煜 / 丁勇岱 / 海一天 / 张少华,剧情 / 家庭,中国大陆,20,,8.9,141
下课了，要雄起,2000,四川方言剧,四川方言,罗德元 / 陈丽娟 / 刘军,剧情 / 喜剧 / 家庭,中国大陆,20,,8.9,146
人虫,1998,陈燕民,陈燕民 / 刘一达,刘威 / 李丁 / 洪宇宙 / 李诚儒 / 王辉 / 于震 / 王佳宁 / 颜丙燕 / 刘金山 / 丛培信 / 澹台仁慧 / 马书良 / 许娣 / 李连义 / 林默予 / 于谦 / 常蓝天 / 翟万臣 / 姚刚,剧情,中国大陆,21,40,8.9,607
唐人街,2003,,,,,中国大陆,30,,8.9,395
生死之恋,2002,谷锦云,梁枫,郭柯宇 / 王学兵 / 田少军 / 李琳 / 徐晓君 / 白建才 / 陈红 / 孙承正 / 于洋 / 马红 / 王立敏 / 赵强 / 田江水 / 李荣君 / 田亮 / 王谭 / 胡彩虹 / 吴彦姝,剧情 / 爱情,中国大陆,8,43 ,8.9,144
法门寺猜想,1997,陈家林,杨捷,袁立 / 周里京 / 王涛 / 沈琳 / 谭小燕,剧情 / 爱情 / 科幻 / 历史,中国大陆,16,40,8.9,1523
孟丽君,1995,,,韩再芬 / 侯长荣,爱情 / 歌舞 / 家庭 / 传记 / 古装 / 戏曲,中国大陆,6,,8.9,533
长河东流,2004,彭军,吴因易 / 子均 / 耀鸿,谢震伟 / 李明 / 姜文 / 刘晓庆 / 高兰村 / 安亚平 / 王亚楠 / 伊能静 / 苏廷石 / 陈洁 / 颜丹晨 / 蒋楠 / 杨静 / 钟明和,剧情,中国大陆,36,45,8.9,331
暗算,2006,柳云龙,麦家 / 杨健,柳云龙 / 高明 / 宋春丽 / 祝希娟 / 王宝强 / 王奎荣 / 于娜 / 石兆琪 / 陈数,剧情,中国大陆,40,39,8.9,20993
蓝猫淘气3000问之太空历险记,2005,唐振国 / 龚颂扬 / 魏岳青 / 扶梅陵 / 栗拥军 / 杨桦 / 朱争献 / 许清平 / 梁巍 / 段淑娟 / 邱爽 / 黄新建,辰艺 / 曾维主 / 滕海波,葛平 / 付以琳 / 殷姿 / 曾令 / 王峰 / 袁慧敏 / 章颖智 / 刘娜 / 周扬,喜剧 / 动作 / 儿童,中国大陆,,11,8.9,496
孔子,1991,张新建 / 刘子云,,王绘春,剧情 / 传记 / 历史 / 古装,中国大陆,16,50,8.9,563
雍正王朝,1997,胡玫,刘和平 / 二月河,唐国强 / 焦晃 / 王绘春 / 杜雨露 / 徐敏 / 王辉 / 徐祖明 / 贾致罡 / 李定保 / 杜志国 / 常林 / 贺生伟 / 蔡鸿翔 / 赵毅 / 李颖 / 张彦春 / 夏和平 / 苗皓钧 / 刘魁 / 壮丽 / 施建岚 / 杨昊飞 / 姜光宇 / 韩熙明 / 袁世龙 / 廖丙炎 / 刘杰 / 万弘杰 / 胡荣华 / 陈志刚 / 赵刚 / 贾兆冀 / 张日辉 / 刘勇 / 蒋国印 / 陈凤桐 / 黄永铸 / 魏德山 / 许东 / 赵文亮 / 钱学格 / 任宝成 / 刘伟 / 张丹丹 / 李国立 / 黄湘阳 / 黄子千 / 王安秋 / 孙万清 / 康垂家 / 李桂生 / 李可 / 盛才新 / 尼格木图 / 张元昌 / 田松 / 武晔 / 杨惠礼 / 郑建民 / 黄忠 / 金风 / 刘晋 / 何金龙 / 陈昱 / 侯涛 / 李潭 / 党永德 / 李雨农 / 龚航宇 / 姜涛 / 赵冬柏 / 张新科 / 曹春萱 / 汪丽虹,剧情 / 爱情 / 历史,中国大陆,44,42,8.9,27181
汉武大帝,2004,胡玫,江奇涛,陈宝国 / 焦晃 / 归亚蕾 / 陶虹 / 杨童舒 / 林静 / 沈保平 / 杜淳 / 宋晓英 / 马少骅 / 张世 / 苏小明 / 李乐,剧情 / 历史 / 古装,中国大陆,58,45,8.9,21855
生死线,2009,孔笙,兰晓龙,张译 / 廖凡 / 李晨 / 杨烁 / 吕夏 / 王黎雯 / 方慧 / 赵达 / 刘天佐 / 罗京民 / 倪大红 / 高子沣 / 任帅 / 岳旸,剧情 / 战争,中国大陆,48,44,8.9,11776
济公游记,1998,游本昌 / 张小秋,,游本昌,剧情 / 喜剧 / 古装,中国大陆,20,40,8.9,2203
九九归一,2000,沈好放,王连葵 / 彭三艳,陈刚 / 王同辉 / 王馥荔 / 郑铮 / 朱媛媛 / 米铁增 / 修宗迪 / 霍思燕 / 刘冰玥 / 徐秀林 / 辛柏青 / 房子斌 / 黄勐 / 杨雨婷,剧情,中国大陆,30,45,8.9,2964
岁月,2010,刘江,全勇先,胡军 / 梅婷 / 于和伟 / 王早来 / 施京明 / 王彤,剧情,中国大陆,23,47,8.9,3154
一起同过窗,2016,毕鑫业,毕鑫业 / 梅琼宇,李若嘉 / 应岱臻 / 庞瀚辰 / 桑砚 / 于翔 / 丁翔南 / 徐晓璐 / 武雨泽 / 李川 / 陈汛 / 李栋 / 刘轩 / 俞思远 / 付枚 / 邵嘉 / 顾睿涛 / 盘胤斐 / 李斌 / 梅年佳 / 李浩 / 安洁 / 金博 / 杜光炜 / 李芬 / 王欣茹 / 曹世平 / 肖淑丽 / 张文俊 / 王嘉鑫 / 高安义 / 小米 / 吴任远 / 郭阳 / 林琪 / 张庆庆 / 姬晓飞 / 朱佳煜 / 徐恩凡 / 王彩莉 / 康健 / 陈敬,剧情,中国大陆,34,45,8.9,35118
命运的承诺,2002,余淳 / 张弘,高大庸,傅彪 / 吴越 / 杨青 / 周国治 / 廖学秋 / 张秋芳 / 殷宗杰,剧情,中国大陆,22,46,8.9,1951
狄仁杰断案传奇,1986,孙伟,高罗佩,孙承政,剧情 / 悬疑 / 古装,中国大陆,14,50,8.9,591
百家讲坛：太平公主,2008,,,蒙曼,历史,中国大陆,18,,8.9,155
贻笑大方,2001,叶京,叶京,叶京 / 张涵予 / 傅彪 / 董晓燕 / 冯雷 / 陶虹 / 夏力薪 / 刘桦 / 李彧 / 于兰,喜剧,中国大陆,25,45,8.9,2232
铁血警魂,1999,巴特尔 / 刘书宁,周力军,巫刚,剧情 / 犯罪,中国大陆,19,50,8.8,78
旗旗号巡洋舰,1987,李蕾 / 王子斌,郑渊洁,,,中国大陆,20,,8.8,167
警察李“酒瓶”,2001,安战军,张挺,李保田 / 黄宗洛 / 孙松 / 李彧,剧情 / 犯罪,中国大陆,20,40,8.8,202
儿女情长,1996,石晓华,,奇梦石 / 王玉梅 / 奚美娟 / 张芝华 / 何政军 / 吴冕 / 何麟 / 唐广书,剧情 / 家庭,中国大陆,22,45,8.8,853
动什么，别动感情,2005,唐大年,赵赵,陶虹 / 张涵予 / 张子晨 / 代乐乐 / 李乃文 / 任珈锐,剧情,中国大陆,20,45,8.8,1753
男生那点事,男生那点事,王滔,孙阳,李佳轩 梅岳 / 祝瑞 闫旷达 / 尹承龙 孙梦璇,,中国大陆,11,,8.8,91
造物集,2015,左目,,玉头 / 多福,短片,中国大陆,12,3-5,8.8,107
针眼儿警官,1992,彦小追,史健全 / 黄果树 / 刘侗 / 金汕 / 费少靖 / 刘欣华 / 陈仪凤,冯远征 / 刘佳 / 韩童生,,中国大陆,10,,8.8,218
孝子,2006,杨克,薛晓路,许亚军 / 咏梅 / 严敏求 / 陈瑾,家庭,中国大陆,36,45,8.8,699
我要做好孩子,1999,,,吕凉,,中国大陆,15,,8.8,133
镇长,2007,范建浍,周一民 / 李鸿禾 / 杨勇,潘粤明 / 陈祉希 / 杨树泉 / 王茜华 / 吴祯  / 杨涵斌 / 杨立新 / 陈征 / 申军谊 / 陈大伟,剧情,中国大陆,24,43,8.8,188
静静的艾敏河,2000,宁才,杜达,娜仁花 / 褚栓忠 / 巴音,剧情,中国大陆,16,,8.8,58
乘龙怪婿第二季,2006,肖洁,,三毛 / 潘结 / 刘汗,喜剧 / 古装,中国大陆,120,21,8.8,127
孔乙己,1998,郭小男,鲁迅,茅威涛 / 李丽 / 华渭强,戏曲,中国大陆,3,166,8.8,97
橙子故事,2013,郭键,潘威 / 王丹,曹旭鹏 / 简爱 / 孟晨,,中国大陆,13,5,8.8,72
九斤姑娘,1986,张蓉桦、江涛,梁永璋、方海如,张瑞春、张弓 / 梁永璋、丁沙生 / 许丽萍、张英,爱情 / 戏曲,中国大陆,3,50,8.8,56
命运,2010,李舒,陆天明,李雪健 / 高明 / 赵丽娟,剧情 / 历史,中国大陆,30,,8.8,198
松柏巷里万家人,2005,胡启明,,康保民 / 徐春娣 / 李俊 / 熊亮 / 熊磊 / 张竹 / 熊鹏慧,,中国大陆,600,,8.8,136
三言二拍,1993,谢晋,冯梦龙 / 凌濛初,濮存昕 / 王新民 / 闫青 / 佟瑞冬,古装,中国大陆,24,,8.8,114
八兄弟,2008,杨亚洲,郭中束,倪大红 / 周小斌 / 朱媛媛 / 王劲松 / 郝戎 / 句号 / 奇道 / 班赞 / 杨博 / 刘莉莉,家庭,中国大陆,34,45,8.8,556
第三军团,1993,王好为 / 李晨声,张之路,史可 / 嵇波 / 田龙 / 谭涛 / 吕齐 / 张秋歌 / 王砚辉,剧情,中国大陆,12,45,8.8,228
办公室的故事,2009,许爱军,许爱军,张楠 / 张柏鑫 / 闫羽 / 白洋 / 邵帅,,中国大陆,,,8.8,182
武松（山东版）,1983,刘柳 / 王俊洲,王汉平 / 赵长海 / 王俊洲,祝延平,古装,中国大陆,8,,8.8,79
成长别烦恼,2005,曹申君,陈玉亭 / 曾纬 / 金鸿达 / 林琳,贝逸宁 / 沈荣海 / 杨昆,喜剧 / 家庭 / 儿童,中国大陆,49,24,8.8,233
居家男人,2004,方刚亮,张挺 / 张璐,傅彪 / 伍宇娟 / 方子春 / 刘园园 / 张涵予 / 齐中旸,剧情 / 喜剧 / 爱情,中国大陆,20,45,8.8,681
沉默的证人,2004,姜伟,姜伟,王志飞 / 林熙越 / 董勇 / 曾黎 / 车晓 / 杜源 / 祖锋 / 冯恩鹤 / 潘晓莉 / 李雄 / 李建国 / 徐正运 / 李德 / 王晓青 / 路羽 / 王虹 / 石兰 / 李道南 / 王洋东 / 王志义,剧情 / 悬疑 / 犯罪,中国大陆,25,43,8.8,4437
最好的我们,2016,刘畅,八月长安 / 李嘉 / 殷姝双双 / 陈潇骁 / 吴桐 / 陆洋 / 赵珣 / 倪守国,刘昊然 / 谭松韵 / 王栎鑫 / 董晴 / 李砚 / 方文强 / 陈梦希 / 刘启恒 / 梁浩 / 孙佳雨 / 晁然 / 张磊 / 高文峰 / 刘文曲 / 张文婷 / 单雯俪 / 范艺萌 / 安洁 / 赵岩松 / 李佳蔚 / 曲海峰 / 荣梓杉 / 蓝天 / 聂子皓 / 绳玉琴 / 莲洁 / 宁子 / 刘美含 / 孙莹莹 / 李爱晶 / 张杭 / 吕赢 / 叶政潼 / MC伦鹏 / 李胜达 / 孙紫琳 / 曹冬羽 / 于文韬 / 何雅洁 / 刘佳潼 / 吴祥礼 / MC歌者阳子,剧情 / 爱情,中国大陆,24,45,8.8,95037
尘世笑谈,2007,王大鹏,杨晓雄,何冰 / 宋丹丹 / 谢园 / 李嘉存 / 杨蓉 / 周笑莉 / 马星耀 / 石小满,剧情,中国大陆,22,,8.8,294
风筝,2017,柳云龙,杨健 / 秦丽,柳云龙 / 罗海琼 / 李小冉 / 齐欢 / 孙斌 / 马驰 / 张檬 / 刘名洋 / 曹克难 / 王鑫 / 裴兴雷 / 石安妮 / 殷飞 / 雷汉 / 马晓伟 / 刘立伟 / 谢承颖 / 马晓峰 / 刘戈滨 / 陈大伟 / 宋懿洁 / 蒋宇韬 / 夏志祥 / 仇世有 / 张琦 / 张英 / 侯煜 / 胡健星 / 潘嘉俊 / 仇雨暮 / 潘米多 / 孙丽军 / 沉浮 / 刘志云 / 李保国 / 王留胜 / 吴潇娜 / 张文东 / 王冠淇 / 程泓 / 李斌 / 宋梵常乐 / 戴文超 / 惠建国 / 柳冰光 / 邵敏 / 顾鑫 / 张捷 / 徐晟 / 王迅 / 宋金奇 / 苏晴 / 金潇 / 刘小翠 / 张红革 / 宋志安 / 朱海军 / 鄢佳辉 / 肖伽芮 / 霍亚楠 / 王涵 / 孙燕华 / 施琅 / 童晓梅 / 李昭 / 韩岚,剧情 / 悬疑,中国大陆,46,45,8.8,41383
一起同过窗,2017,毕鑫业,毕鑫业 / 梅琼宇,武雨泽 / 徐晓璐 / 庞瀚辰 / 李若嘉 / 于翔 / 应岱臻 / 慈婉彤 / 丁翔南 / 李川,剧情 / 爱情,中国大陆,52,35,8.8,30038
北平无战事,2014,孔笙 / 李雪,刘和平,刘烨 / 陈宝国 / 焦晃 / 倪大红 / 王庆祥 / 程煜 / 廖凡 / 董勇 / 沈佳妮 / 祖锋 / 李晨 / 王凯 / 王劲松 / 姜瑞佳 / 陈丽娜 / 谢钢 / 高鑫 / 孙之鸿 / 马少骅 / 毕彦君 / 韩青 / 曹卫宇 / 刘奕君 / 罗京民 / 王一楠 / 杨新鸣 / 岳旸 / 王永泉 / 刘钧 / 白玉 / 赵达 / 赵小锐 / 冯晖 / 曹磊 / 许敏 / 匡牧野 / 胡春勇 / 马岩 / 李克伟 / 刘凌志 / 赵志军 / 啜二勇 / 李泽章 / 李培明 / 魏伟 / 刘红星 / 苗克 / 金丰 / 朱子墨 / 徐熙涵 / 善亭 / 王宏 / 张陆 / 冯启龙 / 廖亮 / 李靖 / 张震 / 郭东岳 / 贺德光 / 溟溟龙 / 孙伟峰 / 陈宏钊 / 徐恒华 / 李路遥 / 文月明 / 李泽锋 / 林晓凡,剧情 / 战争,中国大陆,53,45,8.8,43657
征服,2003,高群书,陈育新,孙红雷 / 江珊 / 石兆琪 / 刘威葳 / 李易祥 / 张立 / 倪土 / 周晓鸥 / 李梦男 / 斌子,剧情 / 犯罪,中国大陆,20,43,8.8,10570
舞乐传奇,2013,于荣光,王倦,秋瓷炫 / 林更新 / 高一玮 / 胡海锋 / 苏倩薇 / 宣璐 / 宋运成 / 孙玮 / 于荣光 / 唐国强 / 赵文瑄 / 王力可 / 高明 / 高亮 / 周舟 / 吕易珊 / 李梓萌 / 商蓉 / 刘冠霖 / 刘涛,剧情 / 历史,中国大陆,42,40,8.8,22009
似水年华,2002,黄磊 / 扈强,黄磊 / 黄珂 / 葛杉 / 付琦,黄磊 / 刘若英 / 李心洁 / 朱旭 / 苏慧伦 / 黄舒骏 / 扈强 / 林继东 / 周德华 / 卜学亮,剧情 / 爱情,中国大陆,23,46,8.8,21290
十月围城,2014,鞠觉亮 / 邹集成,卞智弘 / 吴楠 / 周鹤洋,汉良 / 张晓龙 / 刘筱筱 / 吴刚 / 吴孟达 / 甘婷婷 / 王子子 / 戴春荣 / 严敏裘 / 景岗山 / 胡东 / 何佳怡 / 刘芷汐 / 徐扬 / 刘冠麟 / 陆纪依 / 杨德民 / 孙渤洋 / 陈龙 / 李宗翰 / 樊少皇 / 博弘 / 韩栋 / 陈大成,剧情 / 历史 / 战争,中国大陆,60,45,8.8,8254
一触即发,2012,甘露,张勇,汉良 / 李立群 / 杨蕊 / 徐梵溪 / 李玥 / 白凡 / 李颖 / 薛俨 / 丁子玲 / 刘大为 / 李东霖 / 艾如 / 廖学秋 / 杜子名,剧情,中国大陆,32,45,8.8,8318
白鹿原,2017,刘进,申捷 / 陈忠实,张嘉译 / 秦海璐 / 何冰 / 刘佩琦 / 李洪涛 / 雷佳音 / 翟天临 / 李沁 / 姬他 / 王骁 / 孙铱 / 田昊 / 杨皓宇 / 扈耀之 / 戈治均 / 邓伦 / 斯琴高娃 / 郝洋 / 张瑶 / 孟召重 / 曹馨月,剧情 / 历史,中国大陆,77,45,8.8,60758
四世同堂,1985,林汝为 / 蔡洪德,老舍,邵华 / 李明 / 李婉芬 / 李维康 / 徐美玲 / 李文玲 / 谢钢 / 许正廷 / 陈强 / 周国治 / 高维启 / 郑邦玉,剧情 / 家庭,中国大陆,28,45,8.8,2013
小和尚,2001,曾伟京,,,,中国大陆,52,10,8.8,1092
民工,2004,康洪雷,陈枰,范明 / 潘雨辰 / 陈思诚 / 张译 / 李菁菁 / 刘思言 / 张洪杰,剧情,中国大陆,20,,8.8,641
少年特工,1992,郑方南,郑方南 / 邓海燕,杨溢 / 张璋 / 李东 / 叶静 / 王晓波 / 邓海燕 / 李彤,剧情 / 动作 / 儿童,中国大陆,16,43,8.8,2844
七煌五狼黑,2016,刘坦,章希宸 / 尤甜,孙博文 / 孙亚龙（笑笑） / 李浩宇（西卡） / 汤果果（七号） / 周淑怡 / 李威俊（死亡宣告） / 胡凯利（洞主）,喜剧 / 古装,中国大陆,10,,8.8,139
爱情女侦探,1996,王艺,徐频莉 / 余云,李秀冬 / 刘真 / 仲星火,喜剧,中国大陆,14,45,8.8,851
那年那兔哪些事儿,2016,二树,逆光飞行,兔子 / 鹰酱 / 棒子,,中国大陆,5,10,8.8,1666
雷雨,1999,夏淳,曹禺,韩善续 / 龚丽君 / 王涛 / 濮存昕,,中国大陆,4,170,8.8,630
蓝猫淘气3000问之星际大战,2001,唐振国 / 扶梅陵 / 魏岳青 / 王炜 / 龚颂扬 / 张建和 / 许龙 / 唐海鹏 / 黄红兰 / 王宏 / 雷骁 / 许清平 / 梁巍 / 杜娟 / 段淑娟 / 舒文娟 / 唐振宇,潘昌礼 / 曾维主 / 王吉平 / 莫宁 / 唐亮 / 王宏 / 罗沐,葛平 / 付以琳 / 袁文君 / 罗沐 / 陈蕾 / 李一兵,喜剧 / 科幻 / 儿童,中国大陆,,10,8.8,347
十七岁不哭,1997,王静,李芳芳,郝蕾 / 牛萌萌 / 李晨 / 张超 / 王卓 / 李轩 / 李牧,剧情,中国大陆,10,48,8.8,15274
说的就是你II,2015,王吕叉,徐普通 / 水王是煞笔 / 李彧 / 王吕叉,宋卿 / 杨天琪 / 顾珂嘉 / 水王是煞笔,喜剧,中国大陆,8,12,8.7,1128
中国人的活法,2015,,刘鸿彦,朱之文 / 孔龙震 / 赵鹏 / 胡晓军 / 刘连生 / 金宝 / 阿迪力·买买提吐热 / 曹鹏 / 伍元生 / 孙立忠 / 沈晓,传记,中国大陆,10,60,8.7,524
老娘泪,2004,雷献禾,赵韫颖,吕启凤 / 任程伟 / 刘永生,,中国大陆,20,,8.7,94
为了一句话,2015,庞好,宋方金,李雪健 / 朱媛媛 / 辛柏青,剧情,中国大陆,36,45,8.7,419
狼行拂晓,1986,纪小黑,纪小黑,张继波 / 兰振波 / 陆军 / 田雷,,中国大陆,25,,8.7,244
铁色高原,2005,陆小惠 / 吴祖云,何署坤 / 李本深,侯勇 / 杜源 / 齐志 / 杨涵斌 / 史兰芽 / 孟瑶 / 王往,剧情,中国大陆,22,,8.7,65
飞碟说,2012,汤怀,李国斌 / 魏轩 / 周琴,房栋 / 李锴 / 胡明明 / 李国平 / 魏轩 / 王涛 / 龙吟 / 郝京京 / 格子,短片,中国大陆,159,5,8.7,602
窍哥,1993,蔡侃,彭棣华,宁理 / 穆丽燕,,中国大陆,14,,8.7,180
石榴熟了,2016,艾孜热提艾力·亚森,艾孜热提艾力·亚森 / 麦麦提图尔荪·麦麦提力,麦麦提图尔荪·麦麦提力 / 祖拜丹木·艾山,喜剧,中国大陆,12,15,8.7,218
布尔什维克兄弟,1994,王冀邢,王冀邢,李幼斌 / 傅学成 / 郑铮 / 田岷 / 陈瑾 / 雷汉,,中国大陆,20,,8.7,157
国宝,2004,张绍林,马军骧,赵文瑄 / 刘文治,剧情 / 历史,中国大陆,20,,8.7,136
燃烧的烛光,1996,杨韬,龙秀梅,关垚淼 / 叶静 / 贾雨岚,,中国大陆,6,,8.7,38
千里难寻,1994,颜学怒,徐小斌,杨博 / 许阳 / 刘欣,剧情,中国大陆,11,,8.7,93
遇见你,2015,,,,,中国大陆,10,,8.7,92
妈妈不在的夏天,1990,吴韵琴,,高策 / 陈希光 / 穆宁,,中国大陆,8,,8.7,72
青苹果红苹果,1995,,,曲海峰,,中国大陆,20,,8.7,46
动物王国窃案,1987,向阳,吴渝森 / 向阳,沈小谦 / 于鼎 / 杨成纯 / 尚华 / 丁建华,剧情,中国大陆,10,30,8.7,1694
联林珍奇,1988,遥远,,张弓 / 周洁 / 段力引,儿童,中国大陆,15,40,8.7,308
脚下天堂,2003,沈悦 / 孙艳华,孙艳华,谭洪波 / 江群 / 沈小边 / 凌弈,剧情,中国大陆,18,,8.7,78
大洋彼岸,2006,白羽 / 马克·哈里斯,,谢迎秋,,中国大陆,13,,8.7,39
一手托两家,2000,英达,梁左,谢园 / 潘长江 / 杨立新 / 陈宝国,喜剧,中国大陆,21,45,8.7,81
南行记,1990,潘小扬,艾芜,王志文 / 许晴 / 赵军,,中国大陆,6,,8.7,182
千秋家国梦,1997,卢伦常 / 蒋家骏 / 姜明海,何冀平 / 司徒慧焯 / 于力,赵文瑄 / 黄磊 / 关礼杰 / 潘虹 / 吴大维 / 金巧巧 / 何赛飞 / 郑佩佩 / 李子雄 / 刘洵 / 何美钿 / 瞿颖,剧情,中国大陆,30,42,8.7,2084
血色浪漫,2004,滕文骥,都梁,刘烨 / 孙俪 / 连奕名 / 傅彪 / 赵有亮 / 刘亭作 / 马元 / 孙鹏滨 / 潘艺心 / 叶静,爱情,中国大陆,32,42,8.7,39278
济南7.9大案侦破纪实,济南7.9大案侦破纪实,,,,,中国大陆,14,,8.7,141
男生学院自习室,2014,主页菌,,王俊凯 / 王源 / 刘志宏,喜剧 / 短片,中国大陆,10,6,8.7,4296
